"draw","buyer_gap","buyer_minus_owner","reference_mean","buyer_ratio","difference_ratio","reason"
887,-10264.0026592519,-5536.6942319694,29707.9002892129,-0.345497411776986,-0.18637110593709,""
888,-4643.85546441158,7315.53281457022,28925.3062782878,-0.160546457822553,0.252911161741491,""
889,-891.623873933852,-2195.65882708917,28606.5526850797,-0.0311685187568545,-0.0767537022464913,""
890,4413.36617413672,-14329.6703728063,36188.5119433628,0.12195489499662,-0.39597290972431,""
891,-26031.3805484928,-7699.72000195979,41755.2525794423,-0.623427687306317,-0.18440123161297,""
892,-11023.1699789304,-5376.4672139168,37617.6687250574,-0.293031714950156,-0.142923987480795,""
893,-13697.8622366684,4232.79089823971,35665.5660765327,-0.384064063564136,0.118680042513746,""
894,72170.4841091691,13020.2737438288,37880.3732866494,1.9052210378984,0.343720840481203,""
895,-10428.3697673145,-1113.2035672822,34846.4866367232,-0.299266031494965,-0.0319459341450235,""
896,-10277.27029243,7726.5009682568,46575.5747701227,-0.220657938053461,0.165891693369143,""
897,-10908.2188005859,571.459587058676,27390.1475370398,-0.398253378731702,0.0208636914527711,""
898,-3777.47689842496,-6206.57618377864,28273.9853561816,-0.13360256259732,-0.219515434615647,""
899,-32140.2886837506,-22803.1733126199,30721.1929712956,-1.04619272805522,-0.742261973157296,""
900,3032.92678506818,1637.86772228004,35880.5385233746,0.0845284633365346,0.0456478021145933,""
901,-1103.72549451341,-3665.92624163664,32558.6283511588,-0.033899631231674,-0.112594615537794,""
902,-2056.48138254782,-5596.51887866175,26087.6144501372,-0.0788297981970907,-0.214527813164316,""
903,9838.859365509,10830.403684175,40702.3496740104,0.241727061074103,0.266087922955724,""
904,-8937.5201756927,-8321.60961631952,42007.681713588,-0.212759186203835,-0.198097330699108,""
905,3173.06615690908,-303.291523310342,27803.1764920562,0.114126030089248,-0.0109085205928537,""
906,-15576.9322475679,-9020.92296410396,33060.7825220838,-0.471160422085078,-0.27285872492819,""
907,-6256.09656413327,-30878.4263436792,49121.611678714,-0.127359350606247,-0.628611832723311,""
908,-6903.76429593507,-95.8830005999246,25436.8924264745,-0.271407535959451,-0.00376944632199373,""
909,-1395.31228873595,685.367846174502,23013.6296394944,-0.0606298228742419,0.0297809540220601,""
910,-13308.4317828331,-5978.99915521718,44200.6387266079,-0.301091390673088,-0.135269519343347,""
911,-10736.462950282,201.841268236606,39144.6800307925,-0.274276426370998,0.00515628862154016,""
912,-6254.87448962492,-1664.87493446039,31968.7978572082,-0.195655605117307,-0.0520781213574788,""
913,-7593.42214441117,8387.1881318503,41692.3197180934,-0.182129998900393,0.201168661004259,""
914,-11356.643143047,-7198.3182818291,35360.5379328884,-0.321167148661625,-0.203569252693241,""
915,-33021.1110173212,-4931.01311315159,40099.3863063547,-0.823481705307001,-0.122969789998261,""
916,-9239.56635219677,-8816.76075424671,33540.0743690406,-0.27547840981311,-0.262872427092323,""
917,-16551.4101178748,-19152.470089249,48692.5054438579,-0.339916994761308,-0.393335071068209,""
918,-8268.01861762137,-25173.210876781,46058.6092513099,-0.17951081789093,-0.546547350994213,""
919,-12302.0315025638,-6171.43490650425,32694.129874678,-0.376276461545834,-0.188762781886546,""
920,-836.826679776246,1310.65571965692,46803.8070981997,-0.0178794574984144,0.0280031860849913,""
921,-5673.52400752898,-2633.41839159893,51349.2969158656,-0.110488835257567,-0.0512844099095206,""
922,987.141160305337,3.98064219773263,31246.250500934,0.0315923077002736,0.000127395835785597,""
923,-12295.7952812281,-5426.73414643997,45960.3874733283,-0.267530278946486,-0.118074160049003,""
924,-9956.61945049261,-11559.3734750929,22622.1696254082,-0.440126637513573,-0.51097545754895,""
925,5500.66844035658,-1159.61906959696,33522.5800157462,0.164088457325564,-0.0345921784377058,""
926,-18434.6561091403,-9005.1625691312,44354.0840252355,-0.415624773102107,-0.203028937854013,""
927,-20478.3881970089,-27551.9435129501,42770.9776981931,-0.478791678355159,-0.644173806532229,""
928,-6253.49671998345,-3704.35984841517,34343.8047200387,-0.18208514667959,-0.107861079417732,""
929,-8085.9354159399,-851.193067924539,40337.1781990119,-0.200458628415856,-0.0211019487710568,""
930,-18392.8126785265,-14609.0720325998,46284.3283199204,-0.397387481814453,-0.315637550827591,""
931,-20023.489229596,958.366380646297,36977.5773284612,-0.54150354556041,0.0259175005472479,""
932,-10599.8973516935,3082.10367653407,32015.1237711934,-0.331090313048581,0.0962702408574565,""
933,-14057.2005403417,-6464.60460279994,29166.0454467099,-0.481971426878079,-0.221648307262347,""
934,-916.580371904382,-9232.23919185145,38929.8646251939,-0.0235444017267711,-0.237150559878308,""
935,-3832.71643938064,-8895.50535934213,44058.7866746982,-0.0869909665846896,-0.201900824573787,""
936,-19437.7398563623,6651.52450198933,36146.1798227479,-0.537753642340083,0.18401735770161,""
937,-7481.14323944441,-3502.6338959958,42210.4994739021,-0.177234179473992,-0.0829801575354827,""
938,1725.47482481141,-1503.94694561672,30396.7753905652,0.0567650615119844,-0.0494771871783322,""
939,-3004.65010760639,-1223.12135754389,33208.5298318728,-0.0904782633503576,-0.0368315418880713,""
940,-20560.8687476855,-11173.1651392378,37589.774601161,-0.546980368087934,-0.297239482220589,""
941,-24906.9651723172,232.96125548625,35831.4174784826,-0.695115262667861,0.00650159195142495,""
942,-2738.97060876084,-4841.07148138142,33200.2251516197,-0.0824985552432983,-0.145814417199675,""
943,7971.50706526755,823.878137357805,33770.9826345027,0.236046050289438,0.0243960368661608,""
944,-13481.7612376034,2318.95924439136,42544.3632271094,-0.316887131807223,0.0545068504613019,""
945,-7906.93668176772,-7769.93718872617,45680.2948700364,-0.173092943122708,-0.170093849237011,""
946,-5046.90792296019,-11513.2695801434,33685.2892159114,-0.149825281018405,-0.34178924533933,""
947,-31330.140120879,-10705.9895674471,40719.0339849774,-0.769422480219884,-0.26292346648982,""
948,-2661.81135907568,-8431.98680540749,35385.2576264469,-0.0752237382916848,-0.238290954227939,""
949,-8026.51482398873,-10027.8599525869,44894.3663613716,-0.178786682484397,-0.223365664009351,""
950,4639.57834219783,-2755.42534232047,31881.1148127704,0.145527481377138,-0.086428136484636,""
951,15697.720316376,8267.77658234988,41297.6776811575,0.380111454149352,0.200199552289163,""
952,-18669.9296066582,-23540.4286528615,41516.5914881102,-0.449698034868905,-0.567012555922447,""
953,20095.5142576909,4774.186538338,36890.9793452553,0.544727047488248,0.129413385685897,""
954,11947.9794219102,7033.78373762792,32633.6065340165,0.366125007037021,0.215538044509303,""
955,-1045.24341334796,5939.95048775566,33863.9774526114,-0.030865937552984,0.175406167100953,""
956,-20172.6825516674,-14882.2740944561,36676.4198308315,-0.55001776740241,-0.405772269024619,""
957,-3031.94954607224,1611.197486546,48929.1876638152,-0.061966071599314,0.0329291689372873,""
958,-5270.67419880727,1564.99323577371,37440.8040448929,-0.140773531265182,0.0417991353470195,""
959,-11047.4593636802,-14265.4718154067,30733.7039038344,-0.359457467223855,-0.464163768221471,""
960,-6910.40574840185,-17062.580634142,41157.5065745711,-0.167901467400151,-0.414567889413495,""
961,20034.8248467072,16759.4541367521,33734.2507807645,0.593901580234035,0.496808251224257,""
962,-2751.16205957614,-2304.23797538849,36129.0896080424,-0.0761481147026666,-0.063777914151359,""
963,-11120.1135266372,-6251.67068173525,38756.9521676951,-0.286919195258757,-0.161304497182474,""
964,-15236.8600790756,-2971.89234870789,52495.2478711108,-0.29025217894934,-0.0566125976965504,""
965,-161.49380484805,-7967.82852621482,44738.9783668365,-0.00360968915123373,-0.178095897963578,""
966,-14616.0543068536,-1623.94751226154,40975.3447653347,-0.356703632161231,-0.0396323086861592,""
967,1410.9768803718,-19934.0192463244,41031.1272654207,0.0343879628566994,-0.485826750929262,""
968,-12797.0052200347,-7511.92390479525,37547.6669831499,-0.340820249252172,-0.200063665957364,""
969,-30962.9456585373,1137.80815110665,49128.17516985,-0.630248234368357,0.0231599921465213,""
970,-4731.00244615396,6581.39637475226,37225.7238548531,-0.127089602464162,0.176797001998237,""
971,4503.15537782116,4015.943607898,36880.9169167518,0.122099875878513,0.108889473029178,""
972,-3307.79804988075,-15785.0510676436,42798.6321922734,-0.0772874711280591,-0.368821391224118,""
973,-8663.28158052724,2586.97404619737,32525.1136118569,-0.266356689292826,0.0795377405001377,""
974,-11028.3930785981,-4989.60823501062,33700.8164020713,-0.327244092458254,-0.148056004800642,""
975,7538.94395703169,4156.49214147279,21258.5799439013,0.354630646869453,0.195520686350699,""
976,-5865.28869776323,-5401.43127783706,28848.4505169255,-0.203313820765592,-0.187234710393476,""
977,-7829.18302082753,-6266.71896062294,48062.0899604295,-0.162897265334767,-0.130387982831842,""
978,-6476.97050020434,9202.52013551926,40829.9697129477,-0.158632752993456,0.225386406118274,""
979,-7042.20904680617,-190.343936901439,42426.8253282825,-0.16598482192142,-0.00448640536803379,""
980,-15942.145885189,-11194.335563917,39162.1287624956,-0.407080676892528,-0.285845941414641,""
981,-16470.6086798388,10308.1912635734,37608.5357107119,-0.437948682887632,0.274091800405761,""
982,-6627.90687629156,5360.27797899909,35974.7797490425,-0.184237594295987,0.149000995041304,""
983,-12975.5743614089,-3285.07247021378,37026.2094745287,-0.350442957719858,-0.0887228943182441,""
984,-8138.76249633688,-14475.4055057925,37548.9063362068,-0.216750986658938,-0.385508045858434,""
985,-7129.70672761567,-11073.3972520593,42665.920719138,-0.167105422956866,-0.259537285623191,""
986,-26667.1700344054,5365.48898835452,36593.6750881388,-0.728737137501915,0.14662339804437,""
987,23774.0532619551,5448.83630972232,36705.2013153012,0.647702571026207,0.148448615304308,""
988,-6243.39709926951,-4282.43004999593,36465.789880007,-0.171212446509833,-0.117436920030734,""
989,-11986.1725794769,-8072.3876032087,37311.2075140589,-0.321248583953241,-0.216352890754528,""
990,-16919.1892429431,-3720.54332368708,43542.5143069856,-0.388567116810449,-0.0854462215354935,""
991,-24810.3410413342,-23438.5157755246,44115.4186659165,-0.562396137033664,-0.531299860328271,""
992,8766.49056323157,6918.86420281805,30988.4144016501,0.282895744506527,0.223272611277898,""
993,-2608.21013072403,-786.198771408885,45046.7636595638,-0.0579000558272133,-0.0174529468387674,""
994,-17579.8731397902,-1112.37038644361,35342.963391271,-0.497408011466636,-0.0314736026554678,""
995,-6056.83920504305,1662.8805170993,41057.9233755519,-0.147519375240727,0.040500843208487,""
996,-378.504355763673,-7516.51763263683,34442.4177065943,-0.0109894827647713,-0.218234320734045,""
997,9401.39928987158,-11994.6328733611,46243.2218938469,0.203303292998331,-0.25938142677202,""
998,-2099.27540903985,-3212.60780524295,35900.1594947285,-0.0584753783433219,-0.0894872850276524,""
999,-20023.4089055118,-7237.57452559308,31721.0301206949,-0.631234510018275,-0.228163287826875,""
