"model","term","estimate","se","p","lower","upper","n","clusters","rank","omitted_village"
"T4_4","dlbuywater",977.31567498404,339.319287800596,0.00512844315111371,301.782865474953,1652.84848449313,1097,79,14,48
"T4_4","dlbuywater",955.991986854247,338.658598564737,0.00603685569388468,281.774508573766,1630.20946513473,1103,79,14,49
"T4_4","dlbuywater",999.959309267372,339.535794380673,0.00425380286444894,323.995468267961,1675.92315026678,1107,79,14,51
"T4_4","dlbuywater",1014.5124033964,340.69538468638,0.00386721545196536,336.239995435844,1692.78481135695,1097,79,14,52
"T4_4","dlbuywater",978.351413275589,334.991176268694,0.00456725022434633,311.435211923278,1645.2676146279,1115,79,14,55
"T4_4","dlbuywater",1019.6323655273,335.59115479072,0.00323583576659672,351.521698693068,1687.74303236154,1111,79,14,56
"T4_4","dlbuywater",1011.693570477,329.719756565424,0.00295955103751646,355.271959589425,1668.11518136458,1115,79,14,58
"T4_4","dlbuywater",1044.52444523883,329.590210483868,0.00218428520860947,388.360740787998,1700.68814968967,1113,79,14,59
"T4_4","dlbuywater",988.244399044164,330.210507964534,0.00370094347911814,330.845777172151,1645.64302091618,1112,79,14,60
"T4_4","dlbuywater",1007.27292352707,334.430303507338,0.00349845462232023,341.473334067678,1673.07251298645,1113,79,14,61
"T4_4","dlbuywater",976.879794035564,335.292553071598,0.00466064930842153,309.363597558585,1644.39599051254,1118,79,14,62
"T4_4","dlbuywater",848.915130585669,316.311269455952,0.00888569086829448,219.187766957183,1478.64249421416,1113,79,14,68
"T4_4","dlbuywater",984.340899830008,341.823315376078,0.00513647693273086,303.82295436205,1664.85884529797,1115,79,14,69
"T4_4","dlbuywater",824.910282690242,315.175870122761,0.0106408755976427,197.443325496169,1452.37723988431,1113,79,14,70
"T4_4","dlbuywater",1004.73827622661,331.945927752936,0.00334789568492427,343.884698955699,1665.59185349752,1124,79,14,71
"T4_4","dlbuywater",940.79472243664,329.852038749071,0.00555581207782856,284.109757951492,1597.47968692179,1114,79,14,72
"T4_4","dlbuywater",1013.8686659045,333.93423964917,0.00325684271656948,349.056663723091,1678.68066808591,1115,79,14,73
"T4_4","dlbuywater",1007.57338895041,334.759255676303,0.00351977033220024,341.118906029662,1674.02787187117,1115,79,14,74
"T4_4","dlbuywater",978.804080195962,335.351287423734,0.0045908711920109,311.170952606195,1646.43720778573,1118,79,14,77
"T4_4","dlbuywater",980.705792779672,334.526981808759,0.00442309159023507,314.713731607283,1646.69785395206,1123,79,14,78
"T4_4","dlbuywater",959.400434063746,333.532601495503,0.00518365528489663,295.388032023286,1623.41283610421,1115,79,14,80
"T4_4","dlbuywater",956.988934581651,331.911628130497,0.00508399684971403,296.203642613536,1617.77422654977,1112,79,14,82
"T4_4","dlbuywater",1005.15107652838,345.406408066394,0.00470738692288559,317.499741480622,1692.80241157613,1112,79,14,83
"T4_4","dlbuywater",863.076743275696,337.647455871487,0.0125264721610602,190.872295462222,1535.28119108917,1112,79,14,84
"T4_4","dlbuywater",1000.64211481303,339.070907241094,0.004179650259621,325.603793012777,1675.68043661328,1114,79,14,85
"T4_4","dlbuywater",1015.7437010897,350.334640953898,0.00485462145656295,318.281008043436,1713.20639413596,1113,79,14,86
"T4_4","dlbuywater",986.465918980206,334.923427962173,0.0042504702655837,319.684594145351,1653.24724381506,1126,79,14,87
"T4_4","dlbuywater",958.496288659996,333.834707997633,0.00526295142167409,293.882438775301,1623.11013854469,1117,79,14,88
"T4_4","dlbuywater",1010.62586906724,340.631714542455,0.00399179481392389,332.48021862609,1688.77151950838,1114,79,14,89
"T4_4","dlbuywater",939.621897834782,344.406986679903,0.00786430623252287,253.96025792483,1625.28353774473,1116,79,14,91
"T4_4","dlbuywater",993.42978609335,333.957355301487,0.00390184790030703,328.57176418328,1658.28780800342,1120,79,14,92
"T4_4","dlbuywater",1068.11851221804,335.898093174119,0.0021140404086872,399.396778002907,1736.84024643317,1112,79,14,93
"T4_4","dlbuywater",1039.80114288246,338.952530765052,0.00296532955487469,364.998490542549,1714.60379522236,1112,79,14,94
"T4_4","dlbuywater",1008.65756140215,340.11591531114,0.00400682000928493,331.538788348764,1685.77633445554,1112,79,14,95
"T4_4","dlbuywater",995.077945615446,337.72989763041,0.00423784122642202,322.709368867871,1667.44652236302,1112,79,14,97
"T4_4","dlbuywater",997.408703758658,335.49719233896,0.00392235023620848,329.485101796089,1665.33230572123,1115,79,14,98
"T4_4","dlbuywater",971.455075171499,337.195489031075,0.005117291357844,300.150424217459,1642.75972612554,1117,79,14,99
"T4_4","dlbuywater",989.831809120784,339.118454238942,0.00458960736927216,314.698828519234,1664.96478972233,1113,79,14,100
"T4_4","dlbuywater",972.044912223992,332.87201433767,0.00457190606136927,309.347638190398,1634.74218625759,1121,79,14,101
"T4_4","dlbuywater",956.372093935113,336.579953812778,0.00572778113096978,286.292879466169,1626.45130840406,1116,79,14,102
"T4_4","dlbuywater",978.597591562424,333.881575293902,0.00443138832804531,313.890436058329,1643.30474706652,1102,79,14,103
"T4_4","dlbuywater",997.244667745587,338.749985641666,0.00426842643466922,322.845251770874,1671.6440837203,1103,79,14,104
"T4_4","dlbuywater",1010.84603533915,344.609764219287,0.00440153507572522,324.780696359298,1696.91137431901,1095,79,14,105
"T4_4","dlbuywater",994.136800919309,339.709853622713,0.00449002589497226,317.826434588081,1670.44716725054,1104,79,14,106
"T4_4","dlbuywater",1013.22992781025,339.03451999066,0.00374677588729532,338.264047460871,1688.19580815964,1101,79,14,107
"T4_4","dlbuywater",1003.75014595296,339.04694789375,0.00406712623591823,328.759523549139,1678.74076835678,1105,79,14,108
"T4_4","dlbuywater",985.618430543364,341.06606479813,0.00498939760715105,306.608055168869,1664.62880591786,1100,79,14,109
"T4_4","dlbuywater",912.890820427305,327.040910323215,0.0065968074580088,261.802382728827,1563.97925812578,1106,79,14,112
"T4_4","dlbuywater",859.270267623163,321.979683712281,0.00925905675442353,218.257958087653,1500.28257715867,1099,79,14,113
"T4_4","dlbuywater",992.238053736548,336.823767603655,0.00424406213580439,321.6734432967,1662.8026641764,1100,79,14,119
"T4_4","dlbuywater",956.148915875854,338.93357385823,0.00606809225893903,281.384003838325,1630.91382791338,1105,79,14,120
"T4_4","dlbuywater",984.993544964797,335.793979730132,0.00440127284853987,316.479084694452,1653.50800523514,1119,79,14,122
"T4_4","dlbuywater",1029.46574426749,334.921583415341,0.00291218613495055,362.68809164329,1696.24339689169,1112,79,14,123
"T4_4","dlbuywater",967.981586768801,339.733947342617,0.00560241238960835,291.623253525926,1644.33992001168,1113,79,14,134
"T4_5","dlbuywater",904.68545624947,274.350087312104,0.00140805368346063,359.472308318579,1449.89860418036,1288,89,20,2
"T4_5","dlbuywater",900.245320765836,274.085470657881,0.00146720224736735,355.558042829949,1444.93259870172,1293,89,20,3
"T4_5","dlbuywater",902.213744218772,274.408359498266,0.00145195073201646,356.88479256292,1447.54269587462,1286,89,20,5
"T4_5","dlbuywater",891.694515552486,273.275331267004,0.00157029060874274,348.617219417189,1434.77181168778,1286,89,20,6
"T4_5","dlbuywater",900.485336888431,277.846637860308,0.00168272497219012,348.323529491224,1452.64714428564,1280,89,20,8
"T4_5","dlbuywater",884.877917615652,271.849513176746,0.00161005470632321,344.634135320218,1425.12169991109,1288,89,20,9
"T4_5","dlbuywater",916.282941122991,276.080639082212,0.001315903891495,367.6306851988,1464.93519704718,1281,89,20,10
"T4_5","dlbuywater",900.041160443761,275.292099900374,0.00153892012672143,352.955960443658,1447.12636044386,1288,89,20,11
"T4_5","dlbuywater",910.471890823814,276.295277145384,0.0014182176835691,361.393086852075,1459.55069479555,1285,89,20,12
"T4_5","dlbuywater",899.997199264424,275.654965724529,0.00156068397579719,352.190879689685,1447.80351883916,1288,89,20,15
"T4_5","dlbuywater",858.146110358784,262.692793294706,0.00155193191396885,336.099384680025,1380.19283603754,1283,89,20,17
"T4_5","dlbuywater",906.766772487081,278.198443053686,0.00158798292552902,353.905826194678,1459.62771877948,1283,89,20,18
"T4_5","dlbuywater",911.589263868845,275.23748219282,0.00134500569263671,364.612605085405,1458.56592265228,1286,89,20,20
"T4_5","dlbuywater",902.565940004159,274.684532328588,0.0014612608143611,356.688152881667,1448.44372712665,1290,89,20,22
"T4_5","dlbuywater",883.907105366008,278.123447485791,0.00204587373692561,331.195197005592,1436.61901372642,1280,89,20,23
"T4_5","dlbuywater",905.454707028136,275.030684306032,0.00143214943748823,358.889015589178,1452.02039846709,1288,89,20,24
"T4_5","dlbuywater",866.750349817856,275.151150403826,0.00223036192109215,319.945257323696,1413.55544231202,1282,89,20,25
"T4_5","dlbuywater",896.58300021392,278.00970671555,0.00176865195941891,344.097127733421,1449.06887269442,1281,89,20,26
"T4_5","dlbuywater",897.020894212893,276.061425787677,0.00163897927739729,348.406820674201,1445.63496775159,1284,89,20,27
"T4_5","dlbuywater",949.822989789061,271.69468401212,0.000742441923368871,409.886897923267,1489.75908165486,1284,89,20,29
"T4_5","dlbuywater",906.631121497981,276.61304462284,0.00149962223640276,356.920821438918,1456.34142155704,1284,89,20,30
"T4_5","dlbuywater",903.470261850213,274.281147265807,0.00142419263158708,358.394117774609,1448.54640592582,1291,89,20,33
"T4_5","dlbuywater",923.279355001,276.716234629453,0.00124394677118662,373.363986487644,1473.19472351436,1280,89,20,37
"T4_5","dlbuywater",851.551359477855,271.78861941539,0.00234935740716485,311.428590737194,1391.67412821852,1284,89,20,39
"T4_5","dlbuywater",914.830774448844,276.463053785574,0.00135768823116535,365.418549660498,1464.24299923719,1281,89,20,41
"T4_5","dlbuywater",909.276231353135,275.769324231585,0.00140949673832363,361.242648276366,1457.3098144299,1285,89,20,42
"T4_5","dlbuywater",912.499594132785,275.926495819062,0.0013663888549168,364.153665553184,1460.84552271239,1280,89,20,45
"T4_5","dlbuywater",901.635911851544,273.453535937334,0.0014095721413397,358.204471381034,1445.06735232205,1274,89,20,46
"T4_5","dlbuywater",872.262083569136,276.947920677051,0.00223403251716604,321.886287721567,1422.63787941671,1265,89,20,47
"T4_5","dlbuywater",901.014070353502,278.658041269047,0.00172287575283825,347.239769185818,1454.78837152119,1265,89,20,48
"T4_5","dlbuywater",876.295702793427,273.628080848193,0.00189695901815913,332.51739099061,1420.07401459624,1271,89,20,49
"T4_5","dlbuywater",920.622941005054,279.013818968683,0.00139915748380562,366.141606420752,1475.10427558936,1275,89,20,51
"T4_5","dlbuywater",946.008365670668,279.732688690339,0.0010759981612295,390.098428574385,1501.91830276695,1265,89,20,52
"T4_5","dlbuywater",928.425315192627,279.552523398395,0.00130666423732536,372.873418755018,1483.97721163024,1265,89,20,54
"T4_5","dlbuywater",906.015918322721,276.119249369709,0.00148253422866904,357.286932565507,1454.74490407993,1283,89,20,55
"T4_5","dlbuywater",933.227798259777,276.244815650304,0.00108841202752597,384.249275905773,1482.20632061378,1279,89,20,56
"T4_5","dlbuywater",946.588253122236,275.719070288525,0.000911445963868865,398.654539197176,1494.5219670473,1283,89,20,58
"T4_5","dlbuywater",924.903577957834,274.400854631895,0.001115439999785,379.589540646857,1470.21761526881,1281,89,20,59
"T4_5","dlbuywater",902.758117466567,274.784553109364,0.00146355447796456,356.681560060166,1448.83467487297,1280,89,20,60
"T4_5","dlbuywater",909.763188928231,276.48526691745,0.00144003641111591,360.306820208042,1459.21955764842,1281,89,20,61
"T4_5","dlbuywater",897.128189744281,271.041377098827,0.00135391041106952,358.490408085899,1435.76597140266,1286,89,20,62
"T4_5","dlbuywater",909.616582127318,275.109972209355,0.00136927001274163,362.893322641681,1456.33984161295,1285,89,20,65
"T4_5","dlbuywater",793.970891156337,260.361380333873,0.00302805598812391,276.557358825378,1311.3844234873,1281,89,20,68
"T4_5","dlbuywater",910.667481754886,278.180173386422,0.00151843009207179,357.842842587072,1463.4921209227,1283,89,20,69
"T4_5","dlbuywater",813.224742453872,272.631788332875,0.00369434383138673,271.426352669153,1355.02313223859,1281,89,20,70
"T4_5","dlbuywater",915.663831047113,273.242195369351,0.00118745493109488,372.652385545383,1458.67527654884,1292,89,20,71
"T4_5","dlbuywater",881.994529835741,270.955599784567,0.00160956377271907,343.527212564622,1420.46184710686,1282,89,20,72
"T4_5","dlbuywater",921.904985940012,274.853776004674,0.00117589199185164,375.690862575347,1468.11910930468,1283,89,20,73
"T4_5","dlbuywater",943.344886348245,272.645680710208,0.000835248585839868,401.518888382854,1485.17088431364,1283,89,20,74
"T4_5","dlbuywater",926.788815189402,274.197354710819,0.00108232871817259,381.879191209074,1471.69843916973,1285,89,20,75
"T4_5","dlbuywater",900.425424503265,276.486474527205,0.00160177531725254,350.96665591245,1449.88419309408,1286,89,20,77
"T4_5","dlbuywater",900.41975624823,274.471877570783,0.00148578805413427,354.964575770631,1445.87493672583,1291,89,20,78
"T4_5","dlbuywater",927.831952037417,273.402471084769,0.00103580369875527,384.50199223086,1471.16191184397,1284,89,20,79
"T4_5","dlbuywater",880.207431034935,273.876670442907,0.00183103658393796,335.93509965004,1424.47976241983,1283,89,20,80
"T4_5","dlbuywater",910.928203776756,276.675202604537,0.00143117714525738,361.094377790649,1460.76202976286,1283,89,20,81
"T4_5","dlbuywater",861.227631185289,270.590857570817,0.00201663501739751,323.485162418831,1398.97009995175,1280,89,20,82
"T4_5","dlbuywater",932.891438062477,281.039084990833,0.00131364442927219,374.385312838769,1491.39756328619,1280,89,20,83
"T4_5","dlbuywater",762.096280473928,266.608260339805,0.00531320850255667,232.268386820365,1291.92417412749,1280,89,20,84
"T4_5","dlbuywater",925.168445354554,279.041599822305,0.00133009020707298,370.631902161411,1479.7049885477,1282,89,20,85
"T4_5","dlbuywater",934.124567072164,284.124327543159,0.00145249702850583,369.487170593673,1498.76196355066,1281,89,20,86
"T4_5","dlbuywater",906.070011528709,274.153733618179,0.0013753783519981,361.247075303677,1450.89294775374,1294,89,20,87
"T4_5","dlbuywater",884.088040837931,272.741763313597,0.00167988249539477,342.071098888637,1426.10498278722,1285,89,20,88
"T4_5","dlbuywater",928.400926265497,280.485653431168,0.00135371381977393,370.994629971189,1485.80722255981,1282,89,20,89
"T4_5","dlbuywater",862.87103180558,279.036318224349,0.00266056829030338,308.344984678526,1417.39707893263,1284,89,20,91
"T4_5","dlbuywater",919.461391370556,275.33805051933,0.0012327479654886,372.284874171119,1466.63790856999,1288,89,20,92
"T4_5","dlbuywater",964.963938173644,275.818746779271,0.000736066454191297,416.832138168765,1513.09573817852,1280,89,20,93
"T4_5","dlbuywater",948.102667708328,276.130225461791,0.000910343604991149,399.351869274565,1496.85346614209,1280,89,20,94
"T4_5","dlbuywater",920.387862413234,278.225429953265,0.00136194742465944,367.473285328815,1473.30243949765,1280,89,20,95
"T4_5","dlbuywater",905.72860928022,277.295085901801,0.00155403264759559,354.662895500083,1456.79432306036,1280,89,20,97
"T4_5","dlbuywater",915.341165677731,274.580134446528,0.001255717605978,369.670847408165,1461.0114839473,1283,89,20,98
"T4_5","dlbuywater",891.079552501799,274.742630902583,0.00167022909049495,345.086306672045,1437.07279833155,1285,89,20,99
"T4_5","dlbuywater",884.760250478687,273.592061226401,0.00172038713734633,341.053520105192,1428.46698085218,1281,89,20,100
"T4_5","dlbuywater",896.687656358141,275.663626446882,0.00162118739927576,348.864125417648,1444.51118729863,1289,89,20,101
"T4_5","dlbuywater",885.00929692461,275.819630656012,0.00186107425492736,336.875740400441,1433.14285344878,1284,89,20,102
"T4_5","dlbuywater",882.246274479613,272.59715225614,0.00170656432111028,340.516716619147,1423.97583234008,1270,89,20,103
"T4_5","dlbuywater",923.378907779027,278.944991108486,0.0013525202841113,369.034354103711,1477.72346145434,1271,89,20,104
"T4_5","dlbuywater",914.080805808119,278.605688208558,0.00148410883653126,360.410545346939,1467.7510662693,1263,89,20,105
"T4_5","dlbuywater",911.767485880851,278.982448296825,0.00154481558142624,357.348493914784,1466.18647784692,1272,89,20,106
"T4_5","dlbuywater",903.095411984441,277.883146852571,0.00163611349066502,350.861050636934,1455.32977333195,1269,89,20,107
"T4_5","dlbuywater",936.09449554328,278.866032764808,0.00116605547770969,381.9068549841,1490.28213610246,1273,89,20,108
"T4_5","dlbuywater",910.698738034261,281.653976041044,0.00172292163824916,350.970646058492,1470.42683001003,1268,89,20,109
"T4_5","dlbuywater",919.841063172062,279.062798683686,0.00141421273318768,365.262391696552,1474.41973464757,1269,89,20,111
"T4_5","dlbuywater",822.362624470018,258.025251458574,0.00198952927286324,309.591657375879,1335.13359156416,1274,89,20,112
"T4_5","dlbuywater",818.471090509113,256.690787161269,0.00198087078773615,308.352090787989,1328.59009023024,1267,89,20,113
"T4_5","dlbuywater",903.407785092511,277.207418387737,0.00159030275337081,352.516292074549,1454.29927811047,1268,89,20,114
"T4_5","dlbuywater",908.360826844761,276.547576765003,0.00146672300545048,358.780630396051,1457.94102329347,1268,89,20,119
"T4_5","dlbuywater",884.306642983252,277.459777047252,0.00198945240659753,332.913640158932,1435.69964580757,1273,89,20,120
"T4_5","dlbuywater",904.093020914551,275.125105806923,0.00145992902067232,357.339686583849,1450.84635524525,1287,89,20,122
"T4_5","dlbuywater",944.311121094158,274.156451431741,0.000878665191204484,399.482783785781,1489.13945840253,1280,89,20,123
"T4_5","dlbuywater",890.762190697191,276.346139467934,0.00177777488176333,341.582308547345,1439.94207284704,1281,89,20,134
